createdAt,totViews,subscribers,videoCount,channel_ids.Indice,channel_ids.channelId
2020-10-19 18:50:29.566,53514138,259000,1021,470,UCkr6cLAnZiz5NH0NzjNK8rg
2015-04-29 07:26:43.000,312050076,1050000,2168,471,UCI8iQa1hv7oV_Z8D35vVuSg
2006-06-28 18:19:07.000,10411212,94900,280,472,UCE4xstUnu0YmkG-W9_PyYrQ
2024-01-30 20:57:10.880,1823127,59100,29,473,UCfJRkBBiPtKZyZn_3PxWaiQ
2021-01-01 14:22:38.974,50334739,430000,216,474,UCi7eZm4CkFiLEZ4tF4Er4lA
2021-03-02 14:07:38.085,96723952,134000,57,475,UCBqDfuP9ElyPYYXFAXP0d4g
2020-08-10 04:46:26.066,103730310,562000,685,476,UCoZQiN0o7f36H7PaW4fVhFw
2010-03-23 02:59:51.000,63116394,415000,536,477,UCEp20NgOZHmgWdbQdHSxgjw
2010-04-13 20:11:05.000,385862651,3700000,92,478,UCbsfyGlrjrKQC0gbzK0-EiA
2006-02-25 00:42:18.000,54921946,287000,2164,479,UC6tUZA7GiIZPaUu4FQXnFYA
2023-07-31 13:34:27.736,49968704,113000,83,480,UCtakRzTIzY8q7VL3KsT6ArA
2018-05-03 03:55:52.000,24961252,258000,154,481,UCx4MHIcTdwdcmJ5accSDlPA
2012-04-15 06:13:36.000,10086896347,43400000,1386,482,UCECJDeK0MNapZbpaOzxrUPA
2011-10-28 12:26:14.000,27591968,404000,141,483,UCe1Aj6VEO299Yq4WkXdoD3Q
2006-03-25 08:40:34.000,42088788,365000,1884,484,UChAu6Cof9KlfFxSbL9ytosQ
2012-08-30 16:31:00.000,559881921,1510000,945,485,UCj7ML5-da-bCCcHz0ipUmYQ
2021-12-22 00:41:29.506,31750725,269000,131,486,UCgdTVe88YVSrOZ9qKumhULQ
2020-05-24 00:06:57.760,27997125,171000,252,487,UCTjmLCEVb9r1OpFDJMMWyIw
2022-01-06 20:12:11.649,178620668,628000,56,488,UCR4ZpFWX29p4YCajQA5fcfQ
2024-04-18 17:27:48.492,884446088,434000,383,489,UCp1WLdyf-HyM5umAkVyWtIw
2016-05-12 10:18:01.000,1116634548,4840000,919,490,UC1VLQPn9cYSqx8plbk9RxxQ
2019-11-27 10:39:43.324,124690623,252000,1396,491,UCPAljnYqjszV1LGn8pkG0sQ
2013-08-21 20:36:02.000,3590122681,4590000,39317,492,UChDKyKQ59fYz3JO2fl0Z6sg
2014-02-07 12:47:26.000,3485794,13800,56,493,UC0cLA4f-mSqWumlCN62AE1w
2022-01-20 02:05:00.591,50098528,71100,556,494,UCPMIXPIhGp2WJzocPRQiM1w
2017-02-13 05:24:33.000,796986838,918000,415,495,UCOhFXcmfy8T11SgYFIrzY8Q
2007-12-09 17:07:59.000,127230218,1050000,569,496,UCbiGcwDWZjz05njNPrJU7jA
2017-11-23 18:25:27.000,11395762,50200,72,497,UC22g3lO65jiGoCZFRSZo3pQ
2015-11-26 03:20:34.000,33327709,125000,704,498,UCZvtcRxo82A4-7BQ2T8MOAA
2009-05-23 20:52:22.000,1030600017,1720000,633,499,UCSFp_vPjEjMzCBVIgP9TWug
2024-03-08 02:18:54.622,530083686,1740000,391,500,UCVPm82t3yAMQFcg1HXskcqA
2021-02-19 19:54:18.119,3563870652,5360000,550,501,UCWKSMczTMjVjYmTMV4ZUZEQ
2015-10-14 01:31:17.000,236784977,1620000,735,502,UCiIhoHKPMHm0tpga58IBQNQ
2018-05-08 21:27:10.000,394531185,885000,437,503,UC0oI44ZUVCqq4meNOOaKPTQ
2011-07-31 19:05:38.000,3397749777,11500000,3873,504,UCt7sv-NKh44rHAEb-qCCxvA
2022-06-18 01:16:40.480,3346539,63900,90,505,UCQHvopOCTzWApoDBnLj2NCw
2020-09-05 17:11:08.299,4507841717,6770000,1551,506,UCWLu3q9FEmPPYKcUAxKZb2A
2021-01-17 12:37:06.266,52648017,52900,374,507,UCqzgacL7nIySy0KiAQJ7LLA
2022-11-05 18:27:42.545,12468564,73300,230,508,UC1ElwUxgOSHK7ENhTe9tiCA
2022-11-01 23:19:30.985,14181272,16300,1855,509,UCDxhBSgPvrFvyXLdpmygDhg
2021-12-31 18:26:49.455,190779339,298000,777,510,UCvURt1amfXhiH8lwRyGZDLw
2019-08-08 20:20:21.000,658975688,906000,11004,511,UCzRWWsFjqHk1an4OnVPsl9g
2024-05-13 02:54:47.438,220295015,273000,483,513,UCFGBQdzpBoKTPe2NbRGyWBw
2014-12-14 03:07:35.000,10746008828,13400000,42514,514,UCDVYQ4Zhbm3S2dlz7P1GBDg
2023-10-27 02:26:43.702,24037635,18700,115,515,UCGaqvTgdAOhduHop1ALoCEQ
2021-02-08 01:58:36.961,2284151613,2630000,803,516,UChFmE1R8i2unrefvok0YCoQ
2024-08-27 22:35:26.450,10210434,16600,26,517,UClZGwXC47D2SCQIQN9TJw4g
2020-05-15 21:10:55.657,148155649,275000,198,518,UC6zuHOLcKY74-K3kSvrP4zw
2023-09-28 22:41:52.525,106850514,76300,159,519,UCFZ7tUfV-BXWeS7BLTthi_A
2024-03-27 21:53:21.633,694494218,310000,1817,520,UCvHm-lDQEhRJNCd8BdpzDkQ
2019-04-15 19:11:43.000,3148192483,4380000,150,521,UC86mbDclXQeljk975_KZpXg
2024-09-15 15:59:42.919,22187192,315000,30,524,UCg5imEqLU79i9XTOS1NE38g
2010-11-28 00:35:24.000,978635570,1820000,315,526,UCeKOGzYzL2JKUpW1IxS-jCA
2024-03-30 21:47:45.769,175115365,74300,378,527,UCDCBdJ6fZzvbgjN8Vf67xOQ
2006-05-17 17:42:39.000,1027835051,1790000,9381,528,UCE28rwYoaV7jvU6GVzdu_GQ
2024-05-09 04:15:15.351,14929516,17600,112,529,UCoKFBIpf65_knnZyB77Ecwg
2023-04-26 17:40:32.382,63411973,231000,868,530,UCmNMxZqiWk3ZX8SDhSgLHlQ
2014-06-28 22:59:13.000,2212571,17900,84,531,UCEoCW7B1HEK4-uoqzaZ-vvw
2007-10-05 20:59:56.000,5197925673,3080000,12828,532,UCX5qMbq8Y9h9TOdFhKUhkrw
2022-03-20 10:21:56.984,13879731,15800,69,533,UC5HfVz8n-2l0Th4iGgO8Ijg
2021-07-16 03:57:11.997,349290073,538000,9610,534,UCiio0ydw439X13KyZgMIcHw
2022-11-13 13:35:13.572,189842852,257000,632,535,UCybR149vtw40AjiQhvdckXg
2022-12-29 06:36:24.938,60333938,103000,163,536,UCS7dhtzQL6ZRVVUyIXdSfSA
2014-04-01 22:15:52.000,102047007,74600,2322,537,UCBcX4OY-HoPj6hc5-zpkTbw
2012-09-11 03:48:10.000,376276425,1130000,438,538,UCFWAXGzg3lc60ydrrZMGhsA
2023-01-02 23:05:12.991,57094411,63200,547,539,UCHK5Lxx08ba-45zth-xn8sA
2018-01-23 20:32:41.000,20340878700,15800000,46462,540,UCqQo7ewe87aYAe7ub5UqXMw
2006-09-12 03:34:37.000,1424950892,3170000,3903,541,UCZFhj_r-MjoPCFVUo3E1ZRg
2006-12-28 21:29:28.000,1442736372,2000000,3082,542,UCl9E4Zxa8CVr2LBLD0_TaNg
2007-02-26 14:31:42.000,23524997571,14000000,3697,543,UCx18ywTcohtS9lpNXt8noWQ
2019-08-11 19:44:03.000,894554575,821000,362,544,UCy-U026m7Y5VjhhUmXwj-3A
2022-03-13 02:45:47.426,587774151,234000,5132,545,UCdIFTflafikgEEUuKZia3jQ
2011-09-30 17:55:42.000,31129682,27000,178,546,UCSLS1IvI4VKATD_YwfuiIIA
2022-11-10 18:01:05.806,536645449,695000,513,547,UCgm5K42ZzULcqy3enBPip8g
2023-06-23 15:09:08.510,912051268,1830000,428,548,UCi0EzMkJRa9qAM19TAxOCNg
2023-09-26 17:20:04.883,1739634352,4860000,323,549,UCu-g2tqSoHVRx88WnISrOKg
2010-09-22 17:39:42.000,133434028,780000,840,550,UCk9lx4sKRQCDTyXFaouk_vQ
2023-03-30 19:30:54.169,439017212,844000,303,552,UC5QESDRf1F0v1Ig8KHpCVCQ
2015-08-28 21:36:02.000,1243987906,1430000,5265,553,UCWy2Nhg0PGv21NjMFRH7HBw
2021-11-28 16:11:29.400,5471314,13100,95,554,UCIJ0XDsp9c-Y8zionzWrWMg
2017-09-02 22:28:19.000,215044355,1040000,924,555,UCeI--jINF0G1jmDVjT2PX_Q
2022-07-06 05:42:02.289,963525628,475000,1838,556,UCNR93hKfKy493U3lw-djSug
2023-08-11 08:12:30.625,110769497,174000,286,557,UCMH2n0xk3dKydfoEzlwIT2w
2023-05-29 09:41:10.098,49964175,47800,281,558,UCYqeek4JMtZV90riW5vfpLw
2014-09-06 22:28:02.000,151421061,336000,4676,559,UCFs23bEpTlHJt1RVN0UWI3Q
2023-04-18 19:40:37.528,316985899,245000,346,560,UCgNxl1L22_1LVbQmQ6J23tQ
2024-05-26 01:45:56.614,296829959,3610000,220,561,UC9B6kNDMv417QWQEoxW94hg
2024-07-19 20:52:12.365,13550193,15900,245,562,UCKTFvbcNZ98bRzEIZjTnziQ
2012-11-19 21:30:39.000,208527029,1550000,138,563,UCCxF55adGXOscJ3L8qdKnrQ
2020-05-13 23:19:52.395,39544721,56600,4745,564,UC7ZUfHFsuQcW7BkTHnXJtqw
2014-07-18 16:52:36.000,320371107,576000,7850,565,UCaogx6OHpsGg0zuGRKsjbtQ
2020-08-19 04:50:58.860,398319272,526000,585,566,UCy5YY4ove_brGfXphrhG15Q
2015-11-06 20:08:06.000,9177296779,7180000,6739,567,UCd_EkHbEutirFl_XSrg95kA
2021-03-29 04:55:50.161,26028070,113000,60,568,UCWSwmq2xYmSvMmGx-YEuEsQ
2007-09-14 20:23:54.000,4056696502,4290000,15928,569,UC9-OpMMVoNP5o10_Iyq7Ndw
2024-07-13 12:48:56.861,861736271,1110000,34,570,UChAfiOC-eK1y8r6pw2XGFKA
2023-10-03 19:31:39.619,112791128,76800,165,571,UCOtbWwI4afveroKO1_wiHlQ
2021-02-01 09:39:19.665,4489647836,9850000,1757,572,UCvCfpQXRXdJdL07pzTIA6Cw
2022-05-21 23:20:06.192,35156763,69700,955,573,UCok_HjOel5ODVI76l0yHaOA
2022-07-05 19:44:53.540,295725438,112000,2250,574,UCUDrb4BLpO0sjxoaWARsdyw
2023-11-29 20:40:25.274,127029971,101000,336,575,UCUiDYWN64s2eVdXGFTKSuPw
2022-12-20 22:20:21.234,30093225,18800,335,576,UCz0WHqCLIsbthm4klrR2NRg
2017-08-14 23:58:34.000,1683677552,3100000,463,577,UC-5zFN-bs6fB_MBRBtAlg4Q
2014-04-10 03:47:53.000,531278076,1000000,588,578,UC7YR3r5c2DVao-gC8YwLxZA
2011-12-01 01:29:19.000,448324137,1760000,554,579,UC_mm7k2sNPZQU0_kpIqwT8Q
2006-03-04 15:15:07.000,8605426418,18900000,18375,580,UCvgfXK4nTYKudb0rFR6noLA
2018-08-03 00:25:02.000,479524681,783000,1706,581,UCAvjYgmwadC682OoC4Cc6TQ
2008-11-04 21:24:43.000,1958866553,1900000,81316,582,UCSo19KhHogXxu3sFsOpqrcQ
2005-12-25 19:02:22.000,5704962605,5770000,296728,583,UCoLrcjPV5PbUrUyXq5mjc_A
2020-03-07 11:17:51.798,67487353,1270000,238,584,UCFrGJqzPQZi-w7Hj57sRoSw
2022-06-21 16:04:51.355,894767968,459000,4438,585,UCLzocFrP98gfI5W2LD7Ux-w
2024-07-17 07:29:27.915,75903686,301000,40,586,UCzxB97H_KbPwMoKjE0A33bg
2024-01-15 13:41:05.751,541822849,515000,496,587,UCX6hSUgKkRpvedE_a4kKLSQ
2021-10-08 00:30:53.457,81575406,85800,216,588,UCezVlvtt6ExPAUHgR9m1qHw
2023-03-27 16:37:22.459,86113073,53500,301,589,UCuPR1dkaS2-LaBtdcHjNEig
2024-02-10 10:49:56.813,130615868,457000,912,590,UCs7-dtFffYCif5t0pNMU4Iw
2011-03-31 11:21:24.000,130116312,227000,702,591,UCb65ich7skWWYCmT-tyMw_w
2020-08-06 01:42:50.093,44013161,31000,166,592,UCEhvkp-GnxNsnHiDN_q2FnA
2024-01-26 00:27:44.495,320966931,126000,324,593,UCuHMnzqXMuvx2O2xRSyae4g
2020-05-26 23:53:17.038,1321058014,797000,3802,594,UCmKjMXJbTeo1UJeZ3ug9xrw
2021-05-15 00:08:22.493,162662889,99400,329,595,UClTNkCISsGIukg8A79tjCOA
2022-12-05 09:39:21.364,5431142009,3950000,665,596,UCWQrSQ0wJ3oZshXsZcl_Srg
2024-04-15 03:48:56.357,2994147,22300,84,597,UCpS5n1SryNAwKNW3p-ok6ag
2005-11-21 02:20:33.000,14455194753,22200000,59480,598,UCWJ2lWNubArHWmf3FIHbfcQ
2010-09-05 16:30:04.000,30040081025,13900000,2592,599,UCpuT8AlP9P9EgW_pZ0_xInQ
2014-02-19 21:24:31.000,426249430,1700000,4696,600,UCzU8-lZlRfkV3nj0RzAZdrQ
2017-09-06 22:02:17.000,41527521,52700,1167,601,UCwRt3xaI-szGZLLJc3YDwZQ
2020-05-22 17:56:29.979,153177204,307000,297,602,UCGF87I_zOpA_g7BqKF8TeYw
2022-11-05 15:40:15.177,225779266,157000,794,603,UC8anAR7xz9hZh1m9b0_gwPg
2024-07-27 07:44:49.714,57883556,38100,322,604,UCHQTPAFjusIzj3YOHX_mPMA
2013-09-05 21:52:11.000,389346074,325000,703,605,UC0URUr1bzLnOtcsYdVSXZbA
2015-09-18 11:45:44.000,1116011311,1660000,854,606,UCYwkowpMVxoCYsPOKbk66iA
2024-01-21 21:34:15.785,10433970,20300,31,607,UCmFsiRnz_1vEckgMchPdXug
2013-06-08 03:04:58.000,103377747,309000,167,608,UCzpFNL2b-U9JDBekoNnB4_Q
2015-07-31 03:16:48.000,65879366,94200,12056,609,UC8aOXvlqQqMlTFvbbAarD-A
2005-11-01 00:34:22.000,15401161952,12800000,85028,610,UCiWLfSweyRNmLpgEHekhoAg
2024-08-15 21:57:38.937,18307496,18200,100,611,UC9upqenhU9d0keFOWtseYAw
2016-12-08 20:01:53.000,1677179331,3570000,3215,612,UCPHKMJbis1c0R7d7WJQ35tA
2011-07-11 10:25:08.000,343689569,684000,1345,613,UCaZAmb4dMjFvLvUF29G2Mnw
2017-08-20 02:55:02.000,748836990,2800000,178,614,UCnzi4YrXHlSsSlsQ3cTThbQ
2024-01-15 21:28:10.605,46336462,24500,152,615,UCdbCeEaxF0_vE3FK_cfXkKQ
2019-11-12 00:54:15.884,8531762649,6870000,6984,616,UCdVcQc_gdaXhlFx3UvG8pjA
2020-06-25 08:57:50.716,1115833757,1440000,1178,617,UCb2ghdxfhVDnHsKo2Ao9ctw
2023-08-26 04:07:50.709,85402538,54100,148,618,UCXsrToWgFIXlUfu-VvUOsxQ
2022-08-09 03:20:11.325,2840930047,1580000,1212,619,UCU0dlKN6R16DL5KKWq62wNA
2019-07-03 22:02:59.000,74740886,84300,2490,620,UCUTobUs1HXZ3ozzEtHHOCpQ
2018-04-04 20:01:33.000,10345356,13800,33,621,UCTTWWvDVnoSeJ1BoKVpZYSQ
2018-10-31 17:02:13.000,318358673,642000,3767,622,UCi-INxdmFSrTrT95xU0sBpg
2021-10-02 08:38:40.273,94678775,65500,231,623,UCIkm9WDHFhPuDcloUyVoz9g
2019-05-15 23:02:12.000,361492368,409000,2511,624,UCZO6X76wYi1IhONG0kaHH1Q
2023-01-10 17:29:58.801,14728989,21800,950,625,UCzphhcCQ7QHAOkeydbWKm_w
2023-01-12 08:20:54.354,10543343,19500,106,626,UCyg4cz6Uo1q5oXJU_1SsNHw
2020-05-07 03:28:15.222,69274016,58600,1303,627,UCsmyBpeoqiSIG6U_zVzr2RA
2024-01-30 20:07:10.362,385969637,185000,311,628,UC7dyZ6jsxJ2PyaCUPuQmS-Q
2008-03-28 22:17:55.000,1369907402,4090000,3601,629,UCCA9jYYLcoteMaqynrIAylA
2018-08-10 16:37:38.000,456143060,1560000,1962,630,UCHqIieEanq9Q__wAniNG8xw
2022-08-09 23:40:57.243,178398462,445000,825,631,UCoA3lm9UTWDWK8Z1kcoWQcA
2024-02-16 18:20:43.024,43868408,52800,549,632,UC2Ss8mXyksW2SQfhhUpgR2g
2007-12-19 22:05:39.000,1251140208,2710000,1480,633,UC9UGYdMSKasjY0mhU1lG4lQ
2022-01-06 01:47:30.826,222629895,273000,1516,634,UClaiE2wNjrz1oUzBWysap3Q
2020-11-08 02:45:03.352,3969445,10600,1529,635,UCxlQGwZmTfKJB1rgF7K7UXg
2022-12-23 01:07:18.484,2687658007,4490000,465,636,UCnpdLn1-k-DcyWi0bNezRig
2016-07-06 20:35:50.000,299410732,149000,503,637,UCEeQ-cfpT6QfUON3I48q4JQ
2023-06-04 15:09:26.608,10019592,24400,59,638,UC04qsuZ7dZ1yWqGX2JOeZ5w
2021-12-25 19:38:13.659,8980715,192000,75,639,UCWKu2e3PGwlBFEprFdFXe1Q
2023-01-30 08:46:15.288,175902661,262000,117,640,UCd46d_fDX43Ju-uG1w7WvJQ
2023-08-30 20:09:08.966,92146968,75700,364,641,UCSYrTQxtlx9Y6htj6YtuEKA
2023-11-14 05:12:28.237,79476459,65700,249,642,UCMZTG24-n_1c9Tsh81Z8d4g
2023-07-22 04:22:21.515,708656212,1420000,308,643,UC6NJVNuibWilqOTeNCWZVIg
2019-11-05 23:42:24.001,345123620,535000,154,644,UCXtzH3XlokGS8uk8fFQH8mA
2017-08-23 23:27:02.000,2062819227,2660000,8806,645,UCxcTeAKWJca6XyJ37_ZoKIQ
2020-11-11 21:01:51.860,11747735,21500,1753,646,UCZ9uq7qfgDUYSn33nnMNBsg
2024-05-16 21:28:06.401,158736983,536000,455,647,UCNSnSemXKDc9UEZ7m31wY9Q
2024-07-01 04:13:45.357,103129624,42100,122,648,UCARqbKWOVj3u8MBNMkIZlLw
2017-07-26 20:36:59.000,145128989,793000,671,649,UCHlBaw2X5iYQGJhd5v718Zw
2021-05-17 15:56:19.520,49838398,86900,480,650,UC0ZS0W3tXH-ipKHV97e0KMA
2015-05-30 18:34:58.000,15445333,12100,4081,651,UCOWr7ifT5mvqlS5FJhiFrcA
2023-05-24 18:57:19.797,11144164,12700,162,652,UC4C82EijXu1iIxWXdHfeZ2A
2023-10-28 10:07:33.838,367471185,1280000,600,653,UC3-hlzD0BnpDIJFz4-5kCNQ
2023-05-03 22:46:34.789,23099258848,37700000,1034,654,UC1a2ZCw7tugRZYRMnecNj3A
2015-05-06 21:08:52.000,1703470761,2290000,6439,655,UCSCoziKHqjqbox3Fv3Pb4BA
2021-08-31 15:48:38.590,72933464,84900,78,656,UCF4m9eag3EnB0KTSGuw1mHQ
2020-04-06 07:20:11.727,323279637,310000,497,657,UCGAOAB1tD432c5pyXMzS-6w
2020-06-06 14:17:32.545,45620067,62000,287,658,UCCoDli2_JuR8s0LofwMsWhw
2022-11-16 01:35:23.118,13414984,28100,1714,659,UCRFub98J9ZQuNfuYIkx0erg
2015-12-15 20:51:39.000,6660786265,7730000,468,660,UCJckf2Ppq2oOmbYmAlQ3p0Q
2015-08-18 01:38:24.000,19329552,21300,745,661,UC_GzvxPbX1UQBeFluD3OLQg
2022-08-29 17:26:53.329,864656482,2460000,1384,662,UCVRm2Ho8cL3lvWDyp2ayuFw
2020-07-22 20:52:07.847,464115756,1690000,530,663,UCfi-mPMOmche6WI-jkvnGXw
2007-03-30 17:03:53.000,32466386,129000,2083,664,UCTenKHt0h3VjdMvRWP6Lbvw
2022-11-08 20:10:56.526,230789001,383000,437,665,UCeikp7aPCip7YW9tCA3ilBg
2012-07-09 16:47:06.000,5570973076,21100000,1416,666,UCQIUhhcmXsu6cN6n3y9-Pww
2013-01-25 20:28:45.000,74078393,221000,411,667,UC-Pk-TTaSrDOjkPKQ7C8HXQ
2024-08-13 02:17:30.146,7220765,408000,12,668,UC1aFuNR-wGg6EuLTdWOJnEg
2016-01-03 08:42:46.000,10245034,16600,567,669,UCPRycUcRMlyvgbFqGbrfckA
2019-10-20 19:46:46.093,1543967462,1750000,802,670,UCM5gMM_HqfKHYIEJ3lstMUA
2024-09-11 11:14:58.910,2503269,92000,46,671,UCf1xbWF6qY4__ugSt7B1UEQ
2016-07-13 02:58:31.000,774508134,1190000,1713,672,UCFXCGN9-roeqdFAatAwG8ew
2019-08-06 11:51:04.000,376856343,355000,169,673,UC6R2RChGBCs2xWlWvQnqoqw
2009-07-13 23:17:06.000,1168613550,2930000,6578,674,UCbzRzJNHx7ZLlJML9BjZQVQ
2023-07-20 01:27:51.763,2467728598,3080000,650,675,UCavvo_FXKmQ324RS7WZ7BXg
2016-03-09 21:16:07.000,492886726,336000,1133,676,UC69J4D6ALJefbnt32N4JdiQ
2021-01-11 20:16:15.690,141308950,326000,460,677,UCP35tS1rd6DJthNZK1fSPIA
2012-02-07 15:52:11.000,4355790664,4680000,34047,678,UCqZQlzSHbVJrwrn5XvzrzcA
2023-10-25 23:12:12.165,14705293,11400,73,679,UCZBaWSQCEd3mbFHggUim0aA
2020-08-05 16:17:30.733,624921097,984000,393,680,UCb_ilU-RAbFstaVvYrTA5kw
2021-10-10 21:33:20.199,885004825,1420000,701,681,UC5c7sXwWNvA-KQ_b7OxdsMg
2023-09-12 19:33:54.117,503263685,1960000,123,682,UCT947S092eoMEMMSk4cm9AA
2024-06-21 17:32:26.752,51452530,59800,152,683,UCbaw0g87xCr9xnKcTn0-ZZA
2022-01-05 23:13:02.686,8691182609,10600000,1237,684,UCuYUOEXwUKBtiE1pNoB40PA
2023-06-04 18:00:08.257,26155730,31200,47,685,UCZYL1NNeoDz1itVvJOWy1hw
2014-11-21 15:43:35.000,2599869979,3380000,513,686,UCiMg6RqrpxydecVeQNHihxg
2024-07-20 19:34:27.746,12009896,10500,818,687,UC8uzOeIAWZ6JYO4mNx32bpw
2023-04-17 09:51:41.726,12234452,39800,37,688,UCHDohYzM6u4aBhhFoFrnplw
2017-09-11 09:41:13.000,1924784268,3830000,108,689,UCmECbpAj-Zf9uh1wn0N2FHg
2013-12-30 04:05:47.000,172136684,328000,1251,690,UC-sWZPV-Wdg-vVP_Uj-SnRQ
2023-08-13 21:50:40.797,579167079,2030000,213,691,UCYGBeSayC2Q9QO1Qs5pRtBw
2023-09-20 03:32:45.389,352272447,2750000,249,692,UCXUi2WeWpGB_Fu7UIrgcb6w
2024-07-31 08:52:57.074,30139411,17900,154,693,UCZEvYxq5R38PDuHtqD8_uig
2022-05-29 15:34:55.118,27374780,237000,146,694,UCviiGBJxT6wXnFNdQw2B8hw
2023-01-07 07:53:02.546,65009073,78900,171,695,UCgrwoQLB05bykIs_s82Eyjw
2011-11-24 11:04:42.000,373467288,422000,896,696,UCrYiyXzC_uQxWstZ5QuGdQw
2022-07-22 06:04:02.273,14669282,17800,36,697,UCkdAGB4_ce5JopRf1Gz_5VA
2019-12-20 17:19:21.147,13445810,63400,144,698,UCuFEqmjeNTP0uKrnGgZppcQ
2006-03-20 02:51:55.000,84735338,84400,980,699,UCnDONfQl7FK6hNQ3K6SZZ3Q
2023-07-06 00:37:34.337,53279393,53000,980,700,UCOn6sI9In1IG_OWawHbi80g
2023-07-17 11:45:16.262,9378648,20600,218,701,UCDy24mzKpEtSm9Ugq8eY-7Q
2022-06-21 00:32:02.553,671168372,646000,506,702,UCCZ8SLgCn24HjWi2DKHV24Q
2006-06-05 15:59:34.000,85031653,108000,552,703,UC0g38gnMm8FZzSIpz66nHtQ
2020-11-26 21:51:44.561,669102463,851000,193,704,UCDc1UerYL73gScmcQrnpv6w
2024-04-30 10:46:19.934,76537558,1610000,65,706,UCJr31UGCEGz6ShRFK6WBCtw
2023-11-07 23:52:52.031,671375120,1110000,1418,707,UCgfxjUYBKLUUjq0oE7DU-Iw
2017-08-14 19:31:39.000,704152758,891000,7540,708,UCOTPo2y-NHJjg1EuENrxypA
2023-11-23 00:39:59.479,43413477,30700,218,709,UCeHypU5kgLh35EclFY7-Nsw
