channelId,channelTitle,createdAt,totViews,subscribers,videoCount,topicsIds,topicCat
UCTBrVbt_oMwlfU3FfW772XQ,Jacques Ze Whipper,2010-06-14T16:28:30Z,472558304,1320000,273,"/m/05qjc,/m/09kqc,/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Performing_arts,https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCuaOBHj-80xvM7WHjC5J4Nw,Binge Ma'ampage,2023-10-05T02:41:20.559755Z,1267592229,480000,383,"/m/02vxn,/m/02jjt,/m/0f2f9","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program"
UCSLeawJdulNN51ZZE4_YPgg,Dion Movies Clips,2024-05-02T07:46:05.766205Z,494077297,422000,209,"/m/02jjt,/m/02vxn,/m/0kt51","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Health"
UCuALfQGHNTaWvKWzxQX7nKQ,MC Squared90,2015-09-24T19:00:03Z,1665921140,2440000,968,"/m/09kqc,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCGBVtwvzxkd2iX4JMaH_4Pg,Aykronik,2022-03-07T09:02:28.843994Z,160148135,968000,101,"/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCtgSvfKUdRiHffYO-MrOczQ,Trizzy,2023-08-19T00:57:37.456854Z,88519670,226000,217,"/m/05qjc,/m/019_rr,/m/02jjt,/m/09kqc","https://en.wikipedia.org/wiki/Performing_arts,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Humour"
UC8WUVP4GinwyR1wc5i_dmWQ,Anxiety couple,2018-11-26T19:23:43Z,1793193083,2760000,665,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCDYspjKOhtvrWXpseQRVnGA,JayNoHesi,2013-08-18T09:28:00Z,32137232,85500,482,"/m/09kqc,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC4ORotFG894o67kkIUdjRkQ,Dutton's World,2024-09-10T03:32:54.804386Z,28241147,15300,69,"/m/0f2f9,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCBaZGdG53JxD-3q2IDpaGJQ,April Movies,2024-07-09T02:54:15.152147Z,176896229,146000,224,"/m/02jjt,/m/0f2f9,/m/02vxn,/m/0kt51","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Health"
UCmXQs4aZSk4eL5MIimvwMVQ,Josiah Schneider,2013-03-29T18:36:48Z,212591683,493000,343,"/m/02vxn,/m/02jjt,/m/09kqc","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Humour"
UCaamhxAHz15A-Lfe9TO91-g,T.Ollyvar,2018-01-30T21:44:36Z,549507710,352000,360,"/m/02vxn,/m/02jjt,/m/04rlf","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Music"
UCTVEKocy0StDHPow7X9QJlQ,Vicc Gotti,2015-09-19T03:02:35Z,117422467,283000,766,"/m/019_rr,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCJlpNLY2NmXRzLM2cWP2FdA,Jeremy Littel,2020-11-19T15:31:42.364686Z,265356970,734000,1306,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCTyvyVpWyspz8-anuyXUreA,Scott Prop and Roll,2021-04-27T02:45:20.577668Z,756918538,1240000,750,"/m/019_rr,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC5ujvySyX2svDmsle_--dpA,CBC,2007-03-02T19:34:49Z,330350470,532000,7025,"/m/02vxn,/m/0f2f9,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Entertainment"
UCp57F5CkOeM18OrlIf_G5Qw,Funny AI Art,2024-04-29T06:35:28.838901Z,16397533,121000,169,"/m/02vxn,/m/02jjt,/m/09kqc","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Humour"
UCiOAIrsZmYgOd0GA2QKI7wQ,Comedy Clips Central,2023-02-19T17:58:59.364952Z,1175792826,976000,1340,"/m/02vxn,/m/02jjt,/m/09kqc","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Humour"
UC3B-Mhaj_RqsCoaH7tpsS-Q,Luffy ,2020-10-18T01:04:45.639851Z,49785583,579000,79,"/m/02vxn,/m/02jjt,/m/0bzvm2","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Video_game_culture"
UC2uqduIrS_NCnYHUEtEyv8g,Gmoydi,2023-07-23T19:10:12.783063Z,118493054,136000,127,"/m/09kqc,/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCJQsW7LeVEIDCEJU47NmXBA,The McCartys,2013-07-08T15:24:43Z,17943089785,13000000,2759,"/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCo5ij6AzLdebmBbqfPIzr8g,ToonTubers,2024-04-30T10:49:34.152145Z,137962811,536000,107,"/m/02vxn,/m/02jjt,/m/0bzvm2","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Video_game_culture"
UCBU1iuJZN6UtBjQcgvuwJ_Q,Justin Stagner ,2022-07-28T22:01:45.15916Z,32185694,110000,177,"/m/019_rr,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCKsnrO82MBSKC6nBAgeG77g,Farry,2024-05-23T04:07:02.406002Z,38722365,21900,103,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCAg8tUv0g5tydmqxPnejz9A,Wind_TV,2024-09-02T07:18:00.649136Z,13829609,16800,77,"/m/02vxn,/m/02jjt,/m/0f2f9","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program"
UClecvVRSry_L07QSCHK4arg,MICHAEL & COLIN,2023-02-16T13:09:09.676659Z,406398177,438000,584,"/m/02vxn,/m/0f2f9,/m/02jjt,/m/09kqc","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Humour"
UCmEif6jmFPLsOKJozos7XdQ,SAPUTRA,2024-02-01T05:46:30.139399Z,111739714,377000,149,"/m/019_rr,/m/068hy,/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Pet,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UC4ZHneTsPc0VeSh-IbI8p_g,Pocket Movies,2024-04-10T10:31:57.081593Z,194006269,124000,366,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCovgFzicwHQXCNRonAoe1aQ,ghost22062206,2007-03-15T08:42:52Z,181374763,105000,116,"/m/02vxn,/m/02jjt,/m/01h6rj","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Military"
UCpfmJn3TfVq3FJ3OctsDEjw,Phoebe Clips ,2024-06-25T10:25:11.140235Z,67027026,42200,211,"/m/02jjt,/m/02vxn,/m/0f2f9","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program"
UCZg-bcxgD3AEpWfeU47FLqg,Elos,2023-08-31T23:18:24.330392Z,15402580,41400,142,"/m/019_rr,/m/02vxn,/m/09kqc,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment"
UC9xGsFc1c5DMSWCBvdiGQ4g,xunmasked,2017-02-11T19:50:52Z,606766989,493000,169,"/m/0f2f9,/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCSoJcY9wS0_L2yWOTWJWV5Q,Make Some Noise,2013-12-13T21:45:53Z,145066825,172000,146,"/m/02vxn,/m/02jjt,/m/0f2f9,/m/09kqc","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Humour"
UCdHgqtc0BjWDLVXNeNICAlw,Jaice King,2018-10-17T15:52:23Z,63544464,29800,55,"/m/02vxn,/m/0f2f9,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Entertainment"
UCDq5xAAgPXG9_39ptF3j3Hg,ν‘Έν–‡ν‘Έν–‡,2024-04-30T08:22:34.780391Z,508339885,962000,98,"/m/03glg,/m/019_rr,/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCxRGk49YNiW3Cq8s7MGknqw,joshiiwuh,2012-10-11T02:14:03Z,1539241679,3030000,343,"/m/09kqc,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC6KqYa6wbZho4l81DaLYJ4A,AndrΓ©s Andel,2024-05-31T19:33:46.78117Z,66153521,112000,31,"/m/02jjt,/m/02vxn,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC-r4Tg3nBRALtxJn12fFP_Q,Phil Hanley,2020-10-16T22:58:04.243745Z,392637954,560000,659,"/m/02jjt,/m/02vxn,/m/09kqc","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Humour"
UCdiIWLElRVvZc4hDe1CMKAg,Movie,2023-10-12T13:45:52.412925Z,70332324,57600,139,"/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCLee_L9mUokkDar6OlCIeTQ,StojDoes,2007-01-12T22:55:13Z,305163947,247000,270,"/m/02jjt,/m/02vxn,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC6Pe-hXQUHvkA_V8H4xSUeQ,γ€π•‚π•’π•«β„™π•π•’π•π•«_π•π•‹γ€,2021-12-15T21:56:18.91696Z,8156374,53100,979,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCLieTWx74Jty5p3SJAJCxzQ,Albert Recapped,2024-06-21T02:42:01.70343Z,147086845,117000,329,"/m/02jjt,/m/02vxn,/m/0f2f9","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program"
UCSb_Sui6FBxVS4_ROsrU_Iw,Natural Habitat Shorts,2021-08-27T19:19:25.681978Z,1305810310,3950000,90,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCa6vGFO9ty8v5KZJXQxdhaw,Jimmy Kimmel Live,2006-09-20T06:18:26Z,13985592145,19700000,7065,"/m/02vxn,/m/05qt0,/m/02jjt,/m/0f2f9,/m/098wr","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Politics,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Society"
UCEakj6jI7jTklY8uOA4Tpig,Matthew Ables,2010-09-14T00:05:30Z,510171716,652000,156,"/m/02vxn,/m/019_rr,/m/09kqc,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment"
UCfGksnNNmDKXQPa1Tu8MnOQ,ZoomPYY,2024-08-08T02:57:23.507148Z,192959547,104000,141,"/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCstQvkv_ZxqPybXHIz_HujA,StormsyTV,2017-05-14T20:47:13Z,2296670,101000,23,"/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCQgVN28p4k6yYbEq9n3OnTg,Cinema Shorts,2015-11-11T07:36:31Z,188990632,133000,640,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UC-fIOAuozqNXLKvfhfTytqw,Relay Edits,2015-07-19T23:36:49Z,374023264,350000,440,"/m/02vxn,/m/02jjt,/m/0f2f9","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program"
UC9e0qpCqJO8ZStZwCBQNGjA,Restatement of judgment ,2023-11-27T12:28:06.28977Z,97914198,48400,214,"/m/02jjt,/m/02vxn,/m/0f2f9","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program"
UCr_pNqrGbzmQj5dY6D6VHDQ,Simpsons TV,2024-06-14T08:53:34.154442Z,80614352,81600,217,"/m/02jjt,/m/02vxn,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCrWb3HFqXR_TCwqwGzjb90A,Tate IBINGUE,2016-10-30T04:28:17Z,8691709,23100,174,"/m/02jjt,/m/098wr,/m/05qt0","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Politics"
UCr4rcT2wBfz60SxCM5kyV_w,Bambi Tv,2019-01-15T13:10:33Z,23396441,78100,1698,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UC6yWIz6-3JsOUAw2HBwup-w,Aaron2587,2024-07-12T11:42:27.88278Z,21266318,22700,182,"/m/0f2f9,/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCuyhBZmYTgI9bjWVT-XBmrA,House Of Geniuses,2007-01-02T18:08:34Z,89198900,46600,134,"/m/02vxn,/m/02jjt,/m/0f2f9","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program"
UC_MId0OgI4uYYCfU_smoRlA,Dragon Soul in the Shadow Realm,2024-06-05T02:44:48.888362Z,65384826,35800,132,"/m/02jjt,/m/02vxn,/m/0f2f9","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program"
UCMk2R5nz4dO55z4maJ-gmrw,What The F,2021-10-27T19:41:53.993074Z,690083484,995000,71,"/m/09kqc,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC-dIYwXp7P3wUE5HeLtceZQ,Jacob Evie,2024-05-14T07:25:13.549105Z,204511287,79400,365,"/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC7zsxKqd5MicTf4VhS9Y74g,Kurtis Conner,2014-04-14T22:03:51Z,935938201,5130000,237,"/m/02jjt,/m/02vxn,/m/09kqc,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCzY_sIOOHeCobumpqJrjdig,marrkadams,2011-12-26T18:52:28Z,11280789233,12500000,3332,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCqT2dH0cAodHongXFv7wU9Q,MovieTime,2024-04-12T18:14:58.904128Z,1725352297,990000,523,"/m/02jjt,/m/02vxn,/m/0f2f9","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Television_program"
UC8Bl_sP2qE4c5F9mg1pNWBw,CB MIDIA,2019-07-09T20:31:48Z,3461659559,4780000,1346,"/m/02vxn,/m/02jjt,/m/0f2f9","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program"
UCxW0P1-4PTmZ1-u22kxbMgg,KhianKB,2015-06-14T04:08:03Z,116278105,387000,35,"/m/09kqc,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UC20LNUoBRKfV22BPh3pTxow,Success Freedom Inspires,2016-08-05T09:16:16Z,1999052527,2290000,1003,"/m/02vxn,/m/02jjt,/m/0f2f9","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Television_program"
UCBiwPX2FFP4lhDdotS5dZdA,Anna Classic Recap,2024-05-22T11:23:04.565895Z,31333343,39400,364,"/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCSOZ6u343x8SIXWeMiiEkXw,Rroi Anime,2024-08-08T12:37:14.901559Z,14985681,20900,65,"/m/02vxn,/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
